Label_ID,Label_Name,Gender
983,Christopher Russell,Male
984,Christopher Speer,Male
985,Christopher Walken,Male
986,Christopher Whittle,Male
987,Christy Ferer,Female
988,Christy Turlington,Female
989,Chuanyun Li,Unknown
990,Chuck Amato,Male
991,Chuck Bednarik,Male
992,Chuck Eidson,Male
993,Chuck Finley,Male
994,Chuck Hagel,Male
995,Chuck Woolery,Male
996,Chuck Yeager,Male
997,Chung Mong-hun,Male
998,Chung Mong-joon,Male
999,Chyung Dai-chul,Unknown
1000,Ciaran Hinds,Male
1001,Cindy Crawford,Female
1002,Cindy Klassen,Female
1003,Cindy Margolis,Female
1004,Cindy Moll,Female
1005,Cindy Taylor,Female
1006,Cindy Zagorski,Female
1007,Ciro Gomes,Male
1008,Claire Danes,Female
1009,Claire De Gryse,Female
1010,Claire Hentzen,Female
1011,Claire Leger,Female
1012,Claire Tomalin,Female
1013,Clara Harris,Male
1014,Clare Latimer,Female
1015,Clare Short,Female
1016,Clark Randt,Male
1017,Claude Jorda,Male
1018,Claudette Robinson,Male
1019,Claudia Cardinale,Female
1020,Claudia Coslovich,Female
1021,Claudia Pechstein,Female
1022,Claudia Schiffer,Female
1023,Claudine Farrell,Unknown
1024,Claudio Abbado,Male
1025,Claudio Lopez,Male
1026,Claudio Ranieri,Male
1027,Clay Aiken,Male
1028,Clay Campbell,Male
1029,Clemente de la Vega,Unknown
1030,Cliff Ellis,Male
1031,Clifford Etienne,Male
1032,Clifford Robinson,Male
1033,Clint Eastwood,Male
1034,Clint Howard,Male
1035,Clint Lamebear,Male
1036,Clive Lloyd,Male
1037,Clive Woodward,Male
1038,Coco dEste,Unknown
1039,Cole Chapman,Unknown
1040,Coleen Rowley,Female
1041,Colin Campbell,Male
1042,Colin Cowie,Male
1043,Colin Farrell,Male
1044,Colin Jackson,Male
1045,Colin Montgomerie,Male
1046,Colin Phillips,Male
1047,Colin Powell,Male
1048,Colin Prescot,Male
1049,Colleen Atwood,Female
1050,Colleen Donovan,Female
1051,Colleen Jones,Female
1052,Colleen OClair,Female
1053,Colleen Ryan,Female
1054,Collis Temple III,Unknown
1055,Columba Bush,Female
1056,Compay Segundo,Unknown
1057,Conan OBrien,Male
1058,Conchita Martinez,Female
1059,Condoleezza Rice,Female
1060,Connie Chung,Male
1061,Connie Freydell,Male
1062,Conrad Black,Male
1063,Constance Marie,Female
1064,Cora Cambell,Unknown
1065,Coretta Scott King,Female
1066,Corey Maggette,Male
1067,Cori Enghusen,Female
1068,Corinna Harfouch,Unknown
1069,Corinne Coman,Unknown
1070,Corliss Williamson,Male
1071,Cosmo Iacavazzi,Male
1072,Costas Simitis,Male
1073,Courtney Cox,Female
1074,Courtney Love,Female
1075,Craig Burley,Male
1076,Craig David,Male
1077,Craig Doblin,Male
1078,Craig Fitzgibbon,Male
1079,Craig MacTavish,Male
1080,Craig Morgan,Male
1081,Craig OClair,Male
1082,Craig Wilson,Male
1083,Crandall Bowles,Unknown
1084,Crispin Glover,Male
1085,Cristian Barros,Unknown
1086,Cristiano da Matta,Male
1087,Cristina Fernandez,Female
1088,Cristina Kirchner,Female
1089,Cristina Saralegui,Female
1090,Cristina Torrens Valero,Female
1091,Cruz Bustamante,Male
1092,Cuba Gooding Jr,Male
1093,Curt Weldon,Male
1094,Curtis Joseph,Male
1095,Curtis Rodriguez,Male
1096,Curtis Strange,Male
1097,Cyndi Thompson,Unknown
1098,Cynthia Nixon,Female
1099,Cynthia Rowley,Female
1100,DAngelo Jimenez,Unknown
1101,Dagmar Dunlevy,Unknown
1102,Dai Bachtiar,Unknown
1103,Dai Chul Chyung,Unknown
1104,Daisy Fuentes,Unknown
1105,Daja Bedanova,Female
1106,Dalai Lama,Male
1107,Dale Bosworth,Male
1108,Dale Earnhardt,Male
1109,Dale Earnhardt Jr,Male
1110,Dalia Rabin-Pelosoff,Unknown
1111,Damarius Bilbo,Male
1112,Damon Dash,Male
1113,Damon Stoudamire,Male
1114,Damon van Dam,Male
1115,Dan Ackroyd,Male
1116,Dan Bartlett,Male
1117,Dan Boyle,Male
1118,Dan Bylsma,Male
1119,Dan Dickau,Male
1120,Dan Duquette,Male
1121,Dan Guerrero,Male
1122,Dan Kellner,Male
1123,Dan LaCoutre,Male
1124,Dan Monson,Male
1125,Dan Morales,Male
1126,Dan Prinster,Male
1127,Dan Quayle,Male
1128,Dan Reeves,Male
1129,Dan Snyder,Male
1130,Dan Wheldon,Male
1131,Dana Vollmer,Female
1132,Daniel Barenboim,Male
1133,Daniel Bruehl,Male
1134,Daniel Chin,Male
1135,Daniel Coats,Male
1136,Daniel Comisso Urdaneta,Male
1137,Daniel Darnell,Male
1138,Daniel Day-Lewis,Male
1139,Daniel Kurtzer,Male
1140,Daniel Montenegro,Male
1141,Daniel Montgomery,Male
1142,Daniel Ortega,Male
1143,Daniel Osorno,Male
1144,Daniel Patrick Moynihan,Male
1145,Daniel Pearl,Male
1146,Daniel Radcliffe,Male
1147,Daniel Rouse,Male
1148,Daniel Scioli,Male
1149,Daniel Zelman,Male
1150,Daniela Cicarelli,Female
1151,Daniela Hantuchova,Female
1152,Daniele Bergamin,Female
1153,Daniele Hypolito,Female
1154,Daniele Nardello,Female
1155,Daniell Sunjata,Unknown
1156,Danielle Spencer,Unknown
1157,Danis Tanovic,Male
1158,Danny Ainge,Male
1159,Danny Avalon,Male
1160,Danny Elfman,Male
1161,Danny Glover,Male
1162,Danny Green,Male
1163,Danny Morgan,Male
1164,Dany Heatley,Male
1165,Darcy Regier,Male
1166,Darin Erstad,Male
1167,Dario Camuffo,Male
1168,Dario Franchitti,Male
1169,Dariusz Michalczewski,Male
1170,Darko Milicic,Male
1171,Darla Moore,Female
1172,Darlene Garrettson,Unknown
1173,Darrell Dickey,Male
1174,Darrell Issa,Male
1175,Darrell Porter,Male
1176,Darrell Royal,Male
1177,Darren Campel,Male
1178,Darren Clarke,Male
1179,Darryl McDaniels,Male
1180,Darryl Stingley,Male
1181,Darvis Patton,Male
1182,Daryl Hannah,Female
1183,Daryl Jones,Female
1184,Daryl Parks,Female
1185,Daryl Sabara,Male
1186,Daryl Smith,Female
1187,Dave Barr,Male
1188,Dave Campo,Male
1189,Dave Johnson,Male
1190,Dave Lewis,Male
1191,Dave Matthews,Male
1192,Dave McGinnis,Male
1193,Dave McNally,Male
1194,Dave McNealey,Male
1195,Dave Odom,Male
1196,Dave Potter,Male
1197,Dave Ragone,Male
1198,Dave Robertson,Male
1199,Dave Tucker,Male
1200,Dave Wannstedt,Male
1201,Dave Williams,Male
1202,Davey Johnson,Male
1203,David Alpay,Male
1204,David Anderson,Male
1205,David Arquette,Male
1206,David Ballantyne,Male
1207,David Beckham,Male
1208,David Bell,Male
1209,David Bisbal,Male
1210,David Blaine,Male
1211,David Bowie,Male
1212,David Braley,Male
1213,David Brent,Male
1214,David Brinkley,Male
1215,David Brown,Male
1216,David Canary,Male
1217,David Caraway,Male
1218,David Carradine,Male
1219,David Caruso,Male
1220,David Chase,Male
1221,David Collenette,Male
1222,David Coulthard,Male
1223,David Dewayne Williams,Male
1224,David Dewhurst,Male
1225,David Dodge,Male
1226,David Donohue,Male
1227,David Dorfman,Male
1228,David Duke,Male
1229,David Duval,Male
1230,David Eldon,Male
1231,David Gest,Male
1232,David Glenn,Male
1233,David Hannay,Male
1234,David Hanson,Male
1235,David Hasselhoff,Male
1236,David Heyman,Male
1237,David Heymann,Male
1238,David Hilt,Male
1239,David Ho,Male
1240,David Howard,Male
1241,David Hyde Pierce,Male
1242,David Kelley,Male
1243,David Kelly,Male
1244,David Leahy,Male
1245,David McCallum,Male
1246,David McCullough,Male
1247,David McKiernan,Male
1248,David Millar,Male
1249,David Modell,Male
1250,David Montoya,Male
1251,David Myers,Male
1252,David Nalbandian,Male
1253,David Obey,Male
1254,David Oh,Male
1255,David Provost,Male
1256,David Przybyszewski,Male
1257,David Rivkin Jr,Male
1258,David Scott Morris,Male
1259,David Shayler,Male
1260,David Sibleyk,Male
1261,David Siegel,Male
1262,David Sousa,Male
1263,David Spade,Male
1264,David Stern,Male
1265,David Suazo,Male
1266,David Surrett,Male
1267,David Tornberg,Male
1268,David Trimble,Male
1269,David Welch,Male
1270,David Wells,Male
1271,David Westerfield,Male
1272,David Wolf,Male
1273,David Zeplowitz,Male
1274,Davis Love III,Male
1275,Dawn Staley,Female
1276,Dawna LoPiccolo,Unknown
1277,Dean Barker,Male
1278,Dean Barkley,Male
1279,Dean Jacek,Male
1280,Dean Sheremet,Male
1281,Deb Santos,Unknown
1282,Debbie Allen,Female
1283,Debbie Reynolds,Female
1284,Debra Brown,Female
1285,Debra Messing,Female
1286,Debra Rose,Female
1287,Debra Shank,Female
1288,Debra Yang,Female
1289,Deece Eckstein,Unknown
1290,Deena Burnett,Unknown
1291,Deepa Mehta,Female
1292,Della Clara,Unknown
1293,Delphine Chuillot,Unknown
1294,Demetrin Veal,Male
1295,Demetrius Ferraciu,Unknown
1296,Demi Moore,Female
1297,Denis Coderre,Male
1298,Denis Fassou-Nguesso,Male
1299,Denise Johnson,Female
1300,Denise Locke,Female
1301,Denise van Outen,Female
1302,Deniz Baykal,Male
1303,Dennis Archer,Male
1304,Dennis Erickson,Male
1305,Dennis Franchione,Male
1306,Dennis Hastert,Male
1307,Dennis Johnson,Male
1308,Dennis Kozlowski,Male
1309,Dennis Kucinich,Male
1310,Dennis Miller,Male
1311,Dennis Oswald,Male
1312,Dennis Powell,Male
1313,Denys Arcand,Male
1314,Denzel Washington,Male
1315,Dereck Whittenburg,Male
1316,Derek Abney,Male
1317,Derek Bond,Male
1318,Derek Jeter,Male
1319,Derek King,Male
1320,Derek Lowe,Male
1321,Derek Parra,Male
1322,Derian Hatcher,Male
1323,Derrick Battie,Male
1324,Derrick Rodgers,Male
1325,Derrick Taylor,Male
1326,Des Brown,Male
1327,Desiree Lemosi,Unknown
1328,Desiree McKenzie,Unknown
1329,Desmon Farmer,Male
1330,Devin Harris,Male
1331,Dewayne White,Male
1332,Dexter Jackson,Unknown
1333,Diana Krall,Female
1334,Diana Munz,Female
1335,Diana Renee Valdivieso Dubon,Female
1336,Diana Ross,Female
1337,Diana Silvius,Female
1338,Diana Taurasi,Female
1339,Diana Taylor,Female
1340,Diane Green,Female
1341,Diane Ladd,Female
1342,Diane Lane,Female
1343,Dianne Feinstein,Female
1344,Dianne Reeves,Female
1345,Dick Armey,Male
1346,Dick Bennett,Male
1347,Dick Cheney,Male
1348,Dick Clark,Male
1349,Dick Devine,Male
1350,Dick Jauron,Male
1351,Dick Latessa,Male
1352,Dick Posthumus,Male
1353,Dick Smothers,Male
1354,Dick Vermeil,Male
1355,Didier Defago,Male
1356,Diego Armando Maradona,Male
1357,Diego Colorado,Male
1358,Diego Diego Lerman,Male
1359,Dieter Holzer,Male
1360,Dieter Zetsche,Male
1361,Dimitar Berbatov,Male
1362,Dimitri Perricos,Unknown
1363,Din Samsudin,Unknown
1364,Dinah Turner,Unknown
1365,Dino Risi,Male
1366,Dino de Laurentis,Male
1367,Dinora Rosales,Unknown
1368,Dion Glover,Male
1369,Dionigi Tettamanzi,Male
1370,Dionne Warwick,Female
1371,Dionyssis Georgiadis,Unknown
1372,Dirk Kempthorne,Male
1373,Dita Von Tesse,Unknown
1374,Djabir Said-Guerni,Unknown
1375,Doc Rivers,Male
1376,Dolly Parton,Female
1377,Dolma Tsering,Unknown
1378,Dominic Monaghan,Male
1379,Dominick Dunne,Male
1380,Dominik Garcia-Lorido,Female
1381,Dominik Hrbaty,Male
1382,Dominique Perben,Male
1383,Dominique de Villepin,Male
1384,Don Boudria,Male
1385,Don Carcieri,Male
1386,Don Flanagan,Male
1387,Don Henley,Male
1388,Don Hewitt,Male
1389,Don King,Male
1390,Don Lake,Male
1391,Don Matthews,Male
1392,Don Meredith,Male
1393,Don Nickles,Male
1394,Don Siegelman,Male
1395,Donald Anderson,Male
1396,Donald Carty,Male
1397,Donald Evans,Male
1398,Donald Fehr,Male
1399,Donald Hays,Male
1400,Donald Keck,Male
1401,Donald Keyser,Male
1402,Donald Pettit,Male
1403,Donald Regan,Male
1404,Donald Rumsfeld,Male
1405,Donald Trump,Male
1406,Donatella Versace,Female
1407,Donna Barrera,Female
1408,Donna Brazile,Female
1409,Donna Morrissey,Female
1410,Donna Ralston,Female
1411,Donna Shalala,Female
1412,Donna Walker,Female
1413,Donnie Brennan,Unknown
1414,Donny Osmond,Male
1415,Dora Bakoyianni,Female
1416,Doris Roberts,Female
1417,Doris Schroeder,Female
1418,Dorothy Lamour,Female
1419,Dorothy Loudon,Female
1420,Dorothy Wilson,Female
1421,Dorthy Moxley,Female
1422,Dot Helms,Unknown
1423,Doug Christie,Male
1424,Doug Collins,Male
1425,Doug Duncan,Male
1426,Doug Melvin,Male
1427,Doug Moe,Male
1428,Doug Racine,Male
1429,Doug Wilson,Male
1430,Douglas Faneuil,Female
1431,Douglas Gansler,Male
1432,Douglas Meester,Male
1433,Douglas Paal,Male
1434,Dragan Covic,Male
1435,Drew Barrymore,Female
1436,Drew Bledsoe,Male
1437,Drew Gooden,Male
1438,Du Qinglin,Male
1439,Duane Barber,Unknown
1440,Duane Lee Chapman,Unknown
1441,Dudley Rogers,Unknown
1442,Dule Hill,Male
1443,Duncan Fletcher,Male
1444,Dunn Lampton,Unknown
1445,Dustan Mohr,Unknown
1446,Dustin Brown,Male
1447,Dustin Hoffman,Male
1448,Dusty Baker,Male
1449,Dwain Kyles,Unknown
1450,Dwayne Johnson,Male
1451,Dwayne Wade,Male
1452,Dwayne Williams,Male
1453,Dyab Abou Jahjah,Male
1454,Dyana Calub,Female
1455,E Clay Shaw,Unknown
1456,Earl Campbell,Male
1457,Earl Counter,Male
1458,Earl Fritts,Male
1459,Earl Scruggs,Male
1460,Ed Book,Male
1461,Ed Case,Male
1462,Ed Mekertichian,Male
1463,Ed Rendell,Male
1464,Ed Rosenthal,Male
1465,Ed Smart,Male
1466,Ed Sullivan,Male
1467,Ed Wade,Male
1468,Eddie Compass,Male
1469,Eddie Fenech Adami,Male
1470,Eddie Jordan,Male
1471,Eddie Lewis,Male
1472,Eddie Lucio,Male
1473,Eddie Murray,Male
1474,Eddie Sutton,Male
1475,Eddy Hartenstein,Male
1476,Eddy Merckx,Male
1477,Edgar Savisaar,Male
1478,Edie Falco,Female
1479,Edina Batar,Unknown
1480,Edith Masai,Female
1481,Edmund Hillary,Male
1482,Edmund Stoiber,Male
1483,Edouard Michelin,Unknown
1484,Eduard Limonov,Male
1485,Eduard Shevardnadze,Male
1486,Eduardo Chillida,Male
1487,Eduardo Duhalde,Male
1488,Eduardo Fischer,Male
1489,Eduardo Romero,Male
1490,Edward Albee,Male
1491,Edward Arsenault,Male
1492,Edward Belvin,Male
1493,Edward Burns,Male
1494,Edward Egan,Male
1495,Edward Flynn,Male
1496,Edward Greenspan,Male
1497,Edward James Olmos,Male
1498,Edward Johnson,Male
1499,Edward Kennedy,Male
1500,Edward Lohn,Male
1501,Edward Lu,Male
1502,Edward Norton,Male
1503,Edward Said,Male
1504,Edward Seaga,Male
1505,Edwin Edwards,Male
1506,Edwina Currie,Female
1507,Efrain Rios Montt,Male
1508,Eglis Yaima Cruz,Female
1509,Eileen Coparropa,Female
1510,Eileen Spina,Female
1511,Einars Repse,Unknown
1512,Ekaterina Dmitriev,Unknown
1513,Ekke Hard Forberg,Unknown
1514,El Hadji Diouf,Male
1515,Eladio Larez,Male
1516,Elaine Chao,Female
1517,Elaine Stritch,Female
1518,Elena Bereznaya,Female
1519,Elena Bovina,Female
1520,Elena Dementieva,Female
1521,Elena Likhovtseva,Female
1522,Elena Tihomirova,Female
1523,Elena de Chavez,Female
1524,Elgin Baylor,Male
1525,Eli Broad,Male
1526,Eli Rosenbaum,Male
1527,Eli Stutsman,Male
1528,Eliane Karp,Female
1529,Elias Attallah,Male
1530,Elijah Wood,Male
1531,Elijan Ingram,Unknown
1532,Elin Nordegren,Female
1533,Elinor Caplan,Female
1534,Eliott Spitzer,Male
1535,Elisabeth Schumacher,Female
1536,Elisabeth Welch,Female
1537,Elisha Cuthbert,Female
1538,Eliza Dushku,Female
1539,Eliza Manningham-Buller,Female
1540,Elizabeth Berkeley,Female
1541,Elizabeth Dole,Female
1542,Elizabeth Hill,Female
1543,Elizabeth Hurley,Female
1544,Elizabeth Pena,Female
1545,Elizabeth Regan,Female
1546,Elizabeth Shue,Female
1547,Elizabeth Smart,Female
1548,Elizabeth Taylor,Female
1549,Ellen Barkin,Female
1550,Ellen DeGeneres,Female
1551,Ellen Engleman,Female
1552,Ellen MacArthur,Female
1553,Ellen Martin,Female
1554,Ellen Pompeo,Female
1555,Ellen Saracini,Female
1556,Elliott Mincberg,Unknown
1557,Elmar Brok,Male
1558,Elodie Bouchez,Female
1559,Eloy Gutierrez,Unknown
1560,Elsa Zylberstein,Female
1561,Elton John,Male
1562,Elva Hsiao,Female
1563,Elvis Costello,Male
1564,Elvis Presley,Male
1565,Elvis Stojko,Male
1566,Emanuel Ginobili,Male
1567,Emelie Loit,Unknown
1568,Emile Lahoud,Male
1569,Emilio Azcarraga Jean,Male
1570,Emilio Botin,Male
1571,Emily Mason,Female
1572,Emily Mortimer,Female
1573,Emily Robison,Female
1574,Emily Stevens,Female
1575,Eminem,Male
1576,Emma Nicholson,Female
1577,Emma Thompson,Female
1578,Emma Watson,Female
1579,Emmanuel Filiberto,Male
1580,Emmanuel Milingo,Male
1581,Emmanuelle Beart,Female
1582,Emmanuelle Jagodsinski,Female
1583,Emmit Smith,Male
1584,Emmy Rossum,Female
1585,Emyr Jones Parry,Male
1586,Enola Rice,Unknown
1587,Enos Slaughter,Male
1588,Enrica Fico,Unknown
1589,Enrik Vendt,Unknown
1590,Enrique Bolanos,Male
1591,Enrique Haroldo Gorriaran Merlo,Male
1592,Enrique Iglesias,Male
1593,Enrique Medina Gomez,Male
1594,Enrique Oliu,Male
1595,Eric Bana,Male
1596,Eric Benet,Male
1597,Eric Christian Olsen,Male
1598,Eric Clapton,Male
1599,Eric Daze,Male
1600,Eric Dubin,Male
1601,Eric Fehr,Male
1602,Eric Hinske,Male
1603,Eric Idle,Male
1604,Eric Lindros,Male
1605,Eric Lloyd,Male
1606,Eric Robert Rudolph,Male
1607,Eric Rosser,Male
1608,Eric Ryan Donnelly,Male
1609,Eric Schacht,Male
1610,Eric Shinseki,Male
1611,Eric Snow,Male
1612,Eric Staal,Male
1613,Eric Taino,Male
1614,Eric Vigouroux,Male
1615,Eric Wedge,Male
1616,Erick Barkley,Male
1617,Erik Morales,Male
1618,Erika Christensen,Female
1619,Erika Harold,Female
1620,Erika Reyes,Female
1621,Eriko Tamura,Female
1622,Erin Brockovich,Female
1623,Erin Hershey Presley,Female
1624,Erin Runnion,Female
1625,Ernest Hollings,Male
1626,Ernesto Zedillo,Male
1627,Ernie Els,Male
1628,Ernie Eves,Male
1629,Ernie Fletcher,Male
1630,Ernie Grunfeld,Male
1631,Ernie Harwell,Male
1632,Ernie Preate,Male
1633,Ernie Stewart,Male
1634,Erskine Bowles,Male
1635,Erwin Abdullah,Unknown
1636,Erwin Mapasseng,Unknown
1637,Esad Landzo,Unknown
1638,Esteban Cordoba-Velazquez,Unknown
1639,Estella Warren,Female
1640,Estelle Morris,Female
1641,Ester Canadas,Unknown
1642,Esther Macklin,Unknown
1643,Ethan Hawke,Male
1644,Etta James,Female
1645,Eugene Melnyk,Male
1646,Eugene Teslovic,Male
1647,Eunice Barber,Female
1648,Eurico Guterres,Male
1649,Eva Amurri,Female
1650,Eva Dimas,Female
1651,Eva Herzigova,Female
1652,Eva Marie Saint,Female
1653,Eva Mendes,Female
1654,Evan Marriott,Male
1655,Evan Rachel Wood,Female
1656,Evander Holyfield,Male
1657,Eve Ensler,Female
1658,Eve Pelletier,Female
1659,Evelyn Lauder,Unknown
1660,Evgeni Plushenko,Male
1661,Evie Lazarou,Unknown
1662,Evo Morales,Male
1663,Ewan McGregor,Male
1664,Fabian Vargas,Male
1665,Fabiola Zuluaga,Female
1666,Fabrice Santoro,Male
1667,Fabricio Oberto,Male
1668,Faisal Iqbal,Unknown
1669,Faisal Saleh Hayat,Unknown
1670,Fann Wong,Female
1671,Farida Ragoonanan,Unknown
1672,Farouk Kaddoumi,Male
1673,Farouk al-Sharaa,Male
1674,Fatma Kusibeh,Unknown
1675,Fatmir Limaj,Male
1676,Faye Alibocus,Female
1677,Faye Dunaway,Female
1678,Faye Wong,Female
1679,Fayssal Mekdad,Unknown
1680,Fazal-ur-Rehman,Unknown
1681,Federico Castelan Sayre,Male
1682,Federico Fellini,Male
1683,Federico Trillo,Male
1684,Feliciano Lopez,Male
1685,Felicity Huffman,Female
1686,Felipe De Borbon,Male
1687,Felipe Fernandez,Male
1688,Felipe Perez Roque,Male
1689,Felix Doh,Male
1690,Felix Mantilla,Male
1691,Felix Sanchez,Male
1692,Felix Trinidad,Male
1693,Ferenc Madl,Male
1694,Fernando Alonso,Male
1695,Fernando Gonzalez,Male
1696,Fernando Henrique Cardoso,Male
1697,Fernando Hierro,Male
1698,Fernando Leon de Aranoa,Male
1699,Fernando Sanz,Male
1700,Fernando Valenzuela,Male
1701,Fernando Vargas,Male
1702,Fernando Velardez,Male
1703,Festus Mogae,Male
1704,Fidel Castro,Male
1705,Fidel Castro Daiz-Balart,Male
1706,Filip De Winter,Unknown
1707,Filippo Inzaghi,Male
1708,Filippo Volandri,Male
1709,Fiona Milne,Female
1710,Flavia Delaroli,Female
1711,Flavia Pennetta,Female
1712,Flor Montulo,Unknown
1713,Florecita Cobian,Unknown
1714,Florencia Kirchner,Unknown
1715,Florencia Macri,Unknown
1716,Floyd Keith,Male
1717,Floyd Mayweather,Male
1718,Fran Drescher,Female
1719,Frances Fisher,Female
1720,Francesco Totti,Male
1721,Francis Collins,Male
1722,Francis Crick,Male
1723,Francis Ford Coppola,Male
1724,Francis George,Male
1725,Francis Mer,Male
1726,Francis Ricciardone,Male
1727,Francisco Flores,Unknown
1728,Francisco Garcia,Unknown
1729,Francisco Maturana,Unknown
1730,Francisco Santos,Unknown
1731,Francisco Urenda,Unknown
1732,Franck Cerutti,Unknown
1733,Franco Cangele,Male
1734,Franco Dragone,Male
1735,Franco Frattini,Male
1736,Francois Botha,Male
1737,Francois Ozon,Male
1738,Francois Pienaar,Male
1739,Frank Abagnale Jr,Male
1740,Frank Beamer,Male
1741,Frank Bell,Male
1742,Frank Cassell,Male
1743,Frank Coraci,Male
1744,Frank Dunham Jr,Male
1745,Frank Griswold,Male
1746,Frank Hilldrup,Male
1747,Frank Hsieh,Male
1748,Frank Keating,Male
1749,Frank Lautenberg,Male
1750,Frank Marshall,Male
1751,Frank Murkowski,Male
1752,Frank Pallone,Male
1753,Frank Schmoekel,Male
1754,Frank Shea,Male
1755,Frank Sinatra,Male
1756,Frank Solich,Male
1757,Frank Stallone,Male
1758,Frank Taylor,Male
1759,Frank Van Ecke,Male
1760,Frank Wycheck,Male
1761,Frank Zappa,Male
1762,Franklin Brown,Male
1763,Franklin Damann,Male
1764,Franko Simatovic,Male
1765,Franz Beckenbauer,Male
1766,Franz Fischler,Male
1767,Franz Gsell,Male
1768,Franz Muentefering,Male
1769,Fred Durst,Male
1770,Fred Eckhard,Male
1771,Fred Funk,Male
1772,Fred Huff,Male
1773,Fred Rogers,Male
1774,Fred Swan,Male
1775,Fred Thompson,Male
1776,Fred Wilpon,Male
1777,Freda Black,Unknown
1778,Freddy Garcia,Male
1779,Freddy Vasques Kinchokpe,Male
1780,Frederick Madden,Unknown
1781,Frederique van der Wal,Female
1782,Fredric Seaman,Unknown
1783,Fruit Chan,Male
1784,Fujio Cho,Male
1785,Fujio Mitarai,Male
1786,GL Peiris,Unknown
1787,Gabi Zimmer,Female
1788,Gabriel Batistuta,Male
1789,Gabriel Farhi,Male
1790,Gabriel Hughes,Male
1791,Gabriel Jorge Ferreia,Male
1792,Gabriel Valdes,Male
1793,Gabriella Bo,Unknown
1794,Gabrielle Rose,Female
1795,Gabrielle Union,Female
1796,Gael Garcia Bermal,Unknown
1797,Gala Leon Garcia,Female
1798,Galen Rowell,Male
1799,Gao Qiang,Unknown
1800,Garry Alejano,Male
1801,Garry Kasparov,Male
1802,Garry McCoy,Male
1803,Garry Trudeau,Male
1804,Garry Witherall,Male
1805,Garth Drabinsky,Male
1806,Gary Bald,Male
1807,Gary Barnett,Male
1808,Gary Bauer,Male
1809,Gary Bergeron,Male
1810,Gary Bettman,Male
1811,Gary Carter,Male
1812,Gary Coleman,Male
1813,Gary Condit,Male
1814,Gary Dellaverson,Male
1815,Gary Doer,Male
1816,Gary Forsee,Male
1817,Gary Gero,Male
1818,Gary Gitnick,Male
1819,Gary Leon Ridgway,Male
1820,Gary Locke,Male
1821,Gary Marshall,Male
1822,Gary Paer,Male
1823,Gary Sayler,Male
1824,Gary Sinise,Male
1825,Gary Stevens,Male
1826,Gary Williams,Male
1827,Gary Winnick,Male
1828,Gaston Gaudio,Male
1829,Gavin Degraw,Male
1830,Gavyn Arthur,Male
1831,Gavyn Davies,Male
1832,Gen Meredith,Unknown
1833,Gene Autry,Male
1834,Gene Hackman,Male
1835,Gene Keady,Male
1836,Gene Orza,Male
1837,Gene Robinson,Male
1838,Gene Sauers,Male
1839,Gennifer Flowers,Male
1840,Geno Auriemma,Male
1841,Geoff Dixon,Male
1842,Geoff Hoon,Male
1843,Geoffrey Davis,Male
1844,Geoffrey Rush,Male
1845,George Allen,Male
1846,George Blaney,Male
1847,George Bovell,Male
1848,George Brumley,Male
1849,George Brumley III,Male
1850,George Clooney,Male
1851,George Foreman,Male
1852,George Galloway,Male
1853,George Gregan,Male
1854,George HW Bush,Male
1855,George Harrison,Male
1856,George Karl,Male
1857,George Lopez,Male
1858,George Lucas,Male
1859,George Maxwell Richards,Male
1860,George McCloud,Male
1861,George Murphy,Male
1862,George P Bush,Male
1863,George Papandreou,Male
1864,George Pataki,Male
1865,George Plimpton,Male
1866,George Robertson,Male
1867,George Roy Hill,Male
1868,George Ryan,Male
1869,George Tenet,Male
1870,George Voinovich,Male
1871,George W Bush,Male
1872,Georgi Parvanov,Male
1873,Georgia Giddings,Unknown
1874,Georgina Bardach,Female
1875,Georgina Papin,Male
1876,Geovani Lapentti,Unknown
1877,Gerald Barbarito,Male
1878,Gerald Calabrese,Male
1879,Gerald Fitch,Male
1880,Gerald Ford,Male
1881,Gerald Riley,Male
1882,Geraldine Chaplin,Female
1883,Geraldo Rivera,Male
1884,Gerard Butler,Male
1885,Gerard Depardieu,Male
1886,Gerard Kleisterlee,Male
1887,Gerard Tronche,Male
1888,Gerard de Cortanze,Male
1889,Gerardo Gambala,Unknown
1890,Gerhard Boekel,Male
1891,Gerhard Schmid,Male
1892,Gerhard Schroeder,Male
1893,German Khan,Male
1894,Gerrit Zalm,Male
1895,Gerry Adams,Male
1896,Gerry Kelly,Male
1897,Gerry Parsky,Male
1898,Ghassan Elashi,Unknown
1899,Gholamreza Aghazadeh,Male
1900,Gian Marco,Male
1901,Giancarlo Fisichella,Male
1902,Gianna Angelopoulos-Daskalaki,Female
1903,Gianni Agnelli,Male
1904,Giannina Facio,Female
1905,Gideon Black,Male
1906,Gideon Yago,Male
1907,Gil Cates,Male
1908,Gil de Ferran,Male
1909,Gilberto Rodriguez Orejuela,Male
1910,Gilberto Simoni,Male
1911,Gilles Panizzi,Male
1912,Gillian Anderson,Female
1913,Gina Centrello,Female
1914,Gina Gershon,Female
1915,Gina Lollobrigida,Female
1916,Gina Torres,Female
1917,Giovanny Cordoba,Unknown
1918,Gisele Bundchen,Female
1919,Giselle Estefania Tavarelli,Unknown
1920,Giulietta Masina,Female
1921,Giulio Andreotti,Male
1922,Giuseppe Gibilisco,Male
1923,Giuseppe Morchio,Male
1924,Glafcos Clerides,Male
